4.9	3.90805	22.7915	2.32967
4.95	3.9684	21.7947	2.35399
5	4.03046	20.8418	2.37904
5.05	4.09427	19.9311	2.40481
5.1	4.15984	19.0604	2.4313
5.15	4.22718	18.2282	2.4585
5.2	4.29631	17.4327	2.48641
5.25	4.36726	16.6722	2.51504
5.3	4.44004	15.9452	2.54438
5.35	4.51468	15.2503	2.57443
5.4	4.59121	14.586	2.6052
5.45	4.66964	13.9509	2.63667
5.5	4.75	13.3438	2.66887
5.55	4.83232	12.7635	2.70178
5.6	4.91663	12.2086	2.73541
5.65	5.00296	11.6782	2.76976
5.7	5.09134	11.1712	2.80484
5.75	5.18179	10.6864	2.84064
5.8	5.27435	10.2229	2.87718
5.85	5.36905	9.77982	2.91446
5.9	5.46593	9.35619	2.95247
5.95	5.56502	8.95118	2.99123
6	5.66636	8.56394	3.03075
6.05	5.76998	8.19371	3.07102
6.1	5.87592	7.83972	3.11205
6.15	5.98423	7.50126	3.15385
6.2	6.09494	7.17764	3.19643
6.25	6.20809	6.86821	3.23979
6.3	6.32372	6.57234	3.28393
6.35	6.44188	6.28943	3.32887
6.4	6.56262	6.0189	3.37462
6.45	6.68597	5.76022	3.42118
6.5	6.81199	5.51285	3.46855
6.55	6.94071	5.27631	3.51676
6.6	7.0722	5.0501	3.5658
6.65	7.20651	4.83377	3.61568
6.7	7.34367	4.6269	3.66642
6.75	7.48375	4.42905	3.71803
6.8	7.62679	4.23984	3.7705
6.85	7.77286	4.05888	3.82386
6.9	7.92201	3.88581	3.87812
6.95	8.07429	3.72028	3.93328
7	8.22977	3.56196	3.98935
7.05	8.3885	3.41053	4.04635
7.1	8.55055	3.26569	4.10428
7.15	8.71598	3.12715	4.16316
7.2	8.88485	2.99462	4.22301
7.25	9.05722	2.86785	4.28382
7.3	9.23317	2.74659	4.34562
7.35	9.41276	2.63058	4.40842
7.4	9.59607	2.51961	4.47223
7.45	9.78315	2.41344	4.53706
7.5	9.97409	2.31188	4.60292
7.55	10.169	2.2147	4.66984
7.6	10.3678	2.12173	4.73782
7.65	10.5708	2.03278	4.80688
7.7	10.7779	1.94767	4.87703
7.75	10.9893	1.86623	4.94828
7.8	11.205	1.78831	5.02066
7.85	11.425	1.71374	5.09417
7.9	11.6496	1.64239	5.16884
7.95	11.8788	1.5741	5.24467
8	12.1126	1.50876	5.32169
8.05	12.3512	1.44622	5.39991
8.1	12.5947	1.38637	5.47935
8.15	12.8431	1.32909	5.56002
8.2	13.0965	1.27426	5.64194
8.25	13.3551	1.22178	5.72513
8.3	13.619	1.17155	5.80961
8.35	13.8882	1.12346	5.89539
8.4	14.1628	1.07743	5.9825
8.45	14.443	1.03337	6.07095
8.5	14.7289	0.991184	6.16076
8.55	15.0205	0.950798	6.25195
8.6	15.3181	0.912131	6.34454
8.65	15.6217	0.87511	6.43855
8.7	15.9314	0.839662	6.534
8.75	16.2473	0.805719	6.63091
8.8	16.5696	0.773216	6.72931
8.85	16.8985	0.742091	6.82921
8.9	17.2339	0.712283	6.93063
8.95	17.5761	0.683736	7.0336
9	17.9253	0.656395	7.13815
9.05	18.2814	0.630209	7.24428
9.1	18.6447	0.605126	7.35203
9.15	19.0154	0.5811	7.46142
9.2	19.3935	0.558084	7.57248
9.25	19.7792	0.536036	7.68522
9.3	20.1726	0.514913	7.79967
9.35	20.574	0.494676	7.91587
9.4	20.9835	0.475286	8.03382
9.45	21.4011	0.456708	8.15356
9.5	21.8272	0.438906	8.27512
9.55	22.2618	0.421846	8.39852
9.6	22.7052	0.405498	8.52379
9.65	23.1575	0.38983	8.65096
9.7	23.6188	0.374814	8.78005
9.75	24.0894	0.360421	8.91109
9.8	24.5695	0.346625	9.04412
9.85	25.0591	0.333401	9.17915
9.9	25.5587	0.320723	9.31623
9.95	26.0682	0.308569	9.45537
10	26.5879	0.296917	9.59662
10.05	27.1181	0.285744	9.74
10.1	27.6589	0.275031	9.88554
10.15	28.2106	0.264758	10.0333
10.2	28.7733	0.254907	10.1832
10.25	29.3473	0.245459	10.3355
10.3	29.9328	0.236398	10.49
10.35	30.5301	0.227707	10.6469
10.4	31.1393	0.21937	10.8061
10.45	31.7607	0.211373	10.9677
10.5	32.3946	0.203702	11.1317
10.55	33.0411	0.196342	11.2983
10.6	33.7007	0.18928	11.4673
10.65	34.3734	0.182504	11.6389
10.7	35.0596	0.176002	11.813
10.75	35.7596	0.169763	11.9898
10.8	36.4735	0.163775	12.1692
10.85	37.2018	0.158028	12.3514
10.9	37.9447	0.152513	12.5363
10.95	38.7024	0.147218	12.7239
11	39.4753	0.142136	12.9144
11.05	40.2637	0.137257	13.1078
11.1	41.0679	0.132573	13.304
11.15	41.8882	0.128076	13.5032
11.2	42.7248	0.123758	13.7054
11.25	43.5783	0.119612	13.9107
11.3	44.4488	0.11563	14.119
11.35	45.3368	0.111807	14.3305
11.4	46.2425	0.108135	14.5451
11.45	47.1663	0.104608	14.763
11.5	48.1087	0.101221	14.9841
11.55	49.0699	0.0979671	15.2086
11.6	50.0503	0.0948417	15.4364
11.65	51.0504	0.0918394	15.6676
11.7	52.0704	0.0889551	15.9024
11.75	53.1109	0.0861842	16.1406
11.8	54.1722	0.083522	16.3824
11.85	55.2547	0.0809643	16.6279
11.9	56.3589	0.0785068	16.8771
11.95	57.4852	0.0761456	17.1299
12	58.6341	0.0738767	17.3866
12.05	59.8059	0.0716967	17.6472
12.1	61.0011	0.0696019	17.9116
12.15	62.2203	0.067589	18.1801
12.2	63.4639	0.0656548	18.4525
12.25	64.7323	0.0637963	18.7291
12.3	66.0262	0.0620104	19.0098
12.35	67.3459	0.0602945	19.2947
12.4	68.692	0.0586458	19.5839
12.45	70.065	0.0570616	19.8774
12.5	71.4655	0.0555397	20.1753
12.55	72.894	0.0540776	20.4777
12.6	74.3511	0.052673	20.7847
12.65	75.8373	0.0513239	21.0962
12.7	77.3533	0.0500281	21.4124
12.75	78.8996	0.0487838	21.7334
12.8	80.4768	0.0475889	22.0592
12.85	82.0856	0.0464418	22.3899
12.9	83.7265	0.0453407	22.7255
12.95	85.4003	0.0442839	23.0662
13	87.1076	0.04327	23.412
13.05	88.849	0.0422974	23.763
13.1	90.6252	0.0413647	24.1192
13.15	92.4369	0.0404705	24.4808
13.2	94.2849	0.0396136	24.8478
13.25	96.1699	0.0387928	25.2203
13.3	98.0925	0.0380068	25.5984
13.35	100.054	0.0372545	25.9822
13.4	102.054	0.0365349	26.3718
13.45	104.094	0.0358471	26.7671
13.5	106.175	0.0351899	27.1685
13.55	108.298	0.0345627	27.5758
13.6	110.463	0.0339644	27.9892
13.65	112.672	0.0333944	28.4089
13.7	114.925	0.0328518	28.8348
13.75	117.222	0.0323359	29.2672
13.8	119.566	0.0318462	29.706
13.85	121.957	0.0313819	30.1514
13.9	124.395	0.0309426	30.6035
13.95	126.882	0.0305276	31.0623
14	129.419	0.0301365	31.5281
14.05	132.007	0.0297689	32.0008
14.1	134.646	0.0294243	32.4806
14.15	137.338	0.0291024	32.9677
14.2	140.084	0.028803	33.462
14.25	142.885	0.0285256	33.9637
14.3	145.742	0.0282701	34.473
14.35	148.656	0.0280363	34.9899
14.4	151.628	0.027824	35.5145
14.45	154.66	0.0276331	36.047
14.5	157.752	0.0274637	36.5876
14.55	160.906	0.0273156	37.1362
14.6	164.124	0.027189	37.693
14.65	167.405	0.0270838	38.2582
14.7	170.752	0.0270003	38.8319
14.75	174.166	0.0269387	39.4141
14.8	177.649	0.0268991	40.0051
14.85	181.201	0.0268819	40.605
14.9	184.824	0.0268875	41.2138
14.95	188.519	0.0269162	41.8318
15	192.289	0.0269687	42.4591
15.05	196.133	0.0270455	43.0957
15.1	200.055	0.0271471	43.7419
15.15	204.055	0.0272745	44.3978
15.2	208.135	0.0274283	45.0636
15.25	212.297	0.0276095	45.7393
15.3	216.541	0.0278192	46.4251
15.35	220.871	0.0280584	47.1212
15.4	225.287	0.0283284	47.8278
15.45	229.792	0.0286306	48.5449
15.5	234.386	0.0289665	49.2728
15.55	239.073	0.0293377	50.0116
15.6	243.853	0.0297462	50.7615
15.65	248.728	0.0301939	51.5226
15.7	253.701	0.030683	52.2952
15.75	258.774	0.031216	53.0793
15.8	263.948	0.0317955	53.8751
15.85	269.225	0.0324244	54.6829
15.9	274.608	0.0331061	55.5028
15.95	280.098	0.0338439	56.335
16	285.698	0.0346418	57.1796
16.05	291.41	0.035504	58.0369
16.1	297.236	0.0364352	58.907
16.15	303.179	0.0374406	59.7902
16.2	309.24	0.0385258	60.6866
16.25	315.422	0.0396972	61.5965
16.3	321.728	0.0409615	62.5199
16.35	328.16	0.0423265	63.4572
16.4	334.721	0.0438005	64.4085
16.45	341.412	0.045393	65.3741
16.5	348.237	0.0471142	66.3541
16.55	355.199	0.0489757	67.3488
16.6	362.299	0.0509901	68.3584
16.65	369.542	0.0531717	69.383
16.7	376.929	0.0555363	70.4231
16.75	384.463	0.0581014	71.4786
16.8	392.148	0.0608868	72.55
16.85	399.986	0.0639144	73.6373
16.9	407.98	0.0672088	74.7409
16.95	416.135	0.0707977	75.8611
17	424.451	0.0747121	76.9979
17.05	432.934	0.0789869	78.1517
17.1	441.586	0.0836615	79.3228
17.15	450.41	0.0887802	80.5113
17.2	459.41	0.0943934	81.7175
17.25	468.59	0.100558	82.9417
17.3	477.952	0.107338	84.1842
17.35	487.501	0.114808	85.4451
17.4	497.24	0.12305	86.7249
17.45	507.173	0.132161	88.0236
17.5	517.303	0.142248	89.3416
17.55	527.634	0.153438	90.6792
17.6	538.17	0.165873	92.0366
17.65	548.916	0.179718	93.4141
17.7	559.875	0.195162	94.812
17.75	571.05	0.212425	96.2304
17.8	582.447	0.231761	97.6698
17.85	594.069	0.253463	99.1303
17.9	605.92	0.277873	100.612
17.95	618.005	0.30539	102.116
18	630.327	0.336476	103.641
18.05	642.891	0.371677	105.189
18.1	655.701	0.411629	106.759
18.15	668.761	0.457083	108.352
18.2	682.076	0.50892	109.967
18.25	695.648	0.568184	111.605
18.3	709.482	0.63611	113.267
18.35	723.581	0.714165	114.951
18.4	737.949	0.804093	116.659
18.45	752.589	0.907979	118.39
18.5	767.505	1.02831	120.145
18.55	782.697	1.16809	121.922
18.6	798.168	1.33089	123.722
18.65	813.919	1.52107	125.545
18.7	829.95	1.74385	127.39
18.75	846.259	2.00561	129.257
18.8	862.845	2.31407	131.144
18.85	879.702	2.67865	133.05
18.9	896.825	3.11088	134.975
18.95	914.204	3.62487	136.915
19	931.825	4.23798	138.87
19.05	949.672	4.97158	140.835
19.1	967.721	5.85207	142.808
19.15	985.943	6.91215	144.783
19.2	1004.3	8.19235	146.754
19.25	1022.74	9.74309	148.715
19.3	1041.2	11.6271	150.656
19.35	1059.6	13.9227	152.565
19.4	1077.85	16.7275	154.429
19.45	1095.8	20.1634	156.229
19.5	1113.29	24.3826	157.942
19.55	1130.13	29.5744	159.541
19.6	1146.05	35.9746	160.991
19.65	1160.72	43.8744	162.247
19.7	1173.75	53.6321	163.257
19.75	1184.64	65.6842	163.955
19.8	1192.77	80.5555	164.26
19.85	1197.41	98.8656	164.078
19.9	1197.68	121.327	163.295
19.95	1192.57	148.731	161.782
20	1180.95	181.909	159.396
20.05	1161.6	221.659	155.988
20.1	1133.34	268.64	151.413
20.15	1095.11	323.209	145.549
20.2	1046.22	385.236	138.323
20.25	986.539	453.906	129.741
20.3	916.711	527.586	119.909
20.35	838.316	603.809	109.055
20.4	753.846	679.45	97.5212
20.45	666.483	751.093	85.7318
20.5	579.694	815.512	74.1393
20.55	496.739	870.135	63.1591
20.6	420.228	913.353	53.1151
20.65	351.869	944.604	44.2092
20.7	292.431	964.243	36.5203
20.75	241.885	973.289	30.0252
20.8	199.638	973.147	24.631
20.85	164.775	965.358	20.2065
20.9	136.257	951.431	16.6083
20.95	113.054	932.735	13.6971
21	94.2256	910.457	11.3474
21.05	78.9524	885.584	9.45136
21.1	66.5477	858.922	7.91914
21.15	56.4468	831.114	6.67754
21.2	48.193	802.667	5.66774
21.25	41.4202	773.974	4.8429
21.3	35.837	745.337	4.16589
21.35	31.2116	716.987	3.60738
21.4	27.3602	689.097	3.1442
21.45	24.1366	661.794	2.75803
21.5	21.4247	635.171	2.43435
21.55	19.1315	609.294	2.16162
21.6	17.1828	584.205	1.93063
21.65	15.5188	559.931	1.73401
21.7	14.0913	536.488	1.56584
21.75	12.8611	513.878	1.42132
21.8	11.7965	492.099	1.29656
21.85	10.8715	471.142	1.1884
21.9	10.0645	450.992	1.09425
21.95	9.35798	431.633	1.01196
22	8.7373	413.045	0.93978
22.05	8.19027	395.207	0.876243
22.1	7.7067	378.096	0.820127
22.15	7.27806	361.691	0.770411
22.2	6.89714	345.966	0.726237
22.25	6.55785	330.899	0.68688
22.3	6.25501	316.465	0.651726
22.35	5.98421	302.642	0.620252
22.4	5.74168	289.407	0.592013
22.45	5.52418	276.736	0.566627
22.5	5.32891	264.608	0.543765
22.55	5.15348	253.001	0.523144
22.6	4.99578	241.894	0.50452
22.65	4.854	231.268	0.48768
22.7	4.72657	221.101	0.472438
22.75	4.61209	211.376	0.458634
22.8	4.50936	202.073	0.446124
22.85	4.4173	193.176	0.434786
22.9	4.33498	184.667	0.42451
22.95	4.26158	176.53	0.415199
23	4.19635	168.748	0.406768
23.05	4.13865	161.308	0.399141
23.1	4.0879	154.194	0.392251
23.15	4.0436	147.391	0.386039
23.2	4.00527	140.888	0.380449
23.25	3.97252	134.671	0.375436
23.3	3.94497	128.727	0.370956
23.35	3.9223	123.044	0.366969
23.4	3.90423	117.612	0.363443
23.45	3.89047	112.42	0.360346
23.5	3.88081	107.456	0.357649
23.55	3.87502	102.712	0.355327
23.6	3.87292	98.1765	0.353358
23.65	3.87433	93.8415	0.35172
23.7	3.87911	89.698	0.350395
23.75	3.8871	85.7376	0.349365
23.8	3.89819	81.9523	0.348614
23.85	3.91226	78.3342	0.34813
23.9	3.92921	74.8762	0.347898
23.95	3.94895	71.5711	0.347906
24	3.97141	68.4122	0.348145
24.05	3.9965	65.3931	0.348604
24.1	4.02416	62.5077	0.349273
24.15	4.05433	59.7499	0.350146
24.2	4.08697	57.1142	0.351214
24.25	4.12202	54.5951	0.35247
24.3	4.15946	52.1876	0.353909
24.35	4.19923	49.8867	0.355523
24.4	4.24132	47.6877	0.357309
24.45	4.28569	45.5861	0.359261
24.5	4.33233	43.5775	0.361374
24.55	4.38122	41.6579	0.363645
24.6	4.43234	39.8232	0.36607
24.65	4.48569	38.0698	0.368646
24.7	4.54125	36.3941	0.371369
24.75	4.59902	34.7926	0.374236
24.8	4.659	33.262	0.377245
24.85	4.72118	31.7991	0.380394
24.9	4.78558	30.401	0.383681
24.95	4.85219	29.0648	0.387104
25	4.92103	27.7878	0.39066
25.05	4.9921	26.5673	0.394349
25.1	5.06542	25.4008	0.398168
25.15	5.141	24.2859	0.402118
25.2	5.21885	23.2204	0.406197
25.25	5.29899	22.202	0.410403
25.3	5.38144	21.2286	0.414737
25.35	5.46622	20.2983	0.419197
25.4	5.55335	19.4091	0.423783
25.45	5.64286	18.5593	0.428495
25.5	5.73477	17.747	0.433332
25.55	5.82911	16.9707	0.438294
25.6	5.92591	16.2286	0.443381
25.65	6.02519	15.5193	0.448592
25.7	6.127	14.8414	0.453929
25.75	6.23135	14.1934	0.45939
25.8	6.33829	13.574	0.464977
25.85	6.44785	12.9819	0.47069
25.9	6.56006	12.416	0.476528
25.95	6.67497	11.8751	0.482492
26	6.79262	11.358	0.488584
26.05	6.91304	10.8637	0.494803
26.1	7.03628	10.3912	0.50115
26.15	7.16238	9.93955	0.507626
26.2	7.29139	9.50779	0.514231
26.25	7.42336	9.09505	0.520966
26.3	7.55832	8.70048	0.527833
26.35	7.69634	8.32328	0.534832
26.4	7.83745	7.96268	0.541964
26.45	7.98172	7.61795	0.549231
26.5	8.12919	7.28837	0.556632
26.55	8.27993	6.97329	0.564171
26.6	8.43398	6.67205	0.571846
26.65	8.5914	6.38405	0.579661
26.7	8.75226	6.10869	0.587616
26.75	8.91661	5.84542	0.595712
26.8	9.08452	5.5937	0.603951
26.85	9.25605	5.35303	0.612335
26.9	9.43126	5.1229	0.620864
26.95	9.61022	4.90286	0.629541
27	9.793	4.69246	0.638367
27.05	9.97967	4.49127	0.647343
27.1	10.1703	4.29889	0.656472
27.15	10.365	4.11493	0.665755
27.2	10.5637	3.939	0.675193
27.25	10.7667	3.77077	0.684789
27.3	10.9739	3.60989	0.694545
27.35	11.1855	3.45602	0.704461
27.4	11.4014	3.30888	0.714541
27.45	11.6219	3.16815	0.724786
27.5	11.847	3.03356	0.735199
27.55	12.0767	2.90482	0.745781
27.6	12.3113	2.7817	0.756534
27.65	12.5506	2.66393	0.767462
27.7	12.795	2.55129	0.778565
27.75	13.0443	2.44354	0.789846
27.8	13.2988	2.34047	0.801307
27.85	13.5586	2.24188	0.812952
27.9	13.8237	2.14756	0.824782
27.95	14.0942	2.05733	0.836799
28	14.3703	1.97101	0.849007
28.05	14.652	1.88843	0.861407
28.1	14.9396	1.80943	0.874003
28.15	15.2329	1.73384	0.886797
28.2	15.5323	1.66151	0.899791
28.25	15.8378	1.59231	0.912989
28.3	16.1495	1.52609	0.926393
28.35	16.4676	1.46273	0.940006
28.4	16.7921	1.4021	0.953831
28.45	17.1232	1.34408	0.967871
28.5	17.4611	1.28855	0.982129
28.55	17.8058	1.23542	0.996608
28.6	18.1575	1.18456	1.01131
28.65	18.5164	1.13588	1.02624
28.7	18.8825	1.08929	1.0414
28.75	19.2561	1.0447	1.0568
28.8	19.6371	1.00202	1.07243
28.85	20.026	0.961158	1.0883
28.9	20.4226	0.922044	1.10441
28.95	20.8273	0.884599	1.12078
29	21.2402	0.848751	1.13739
29.05	21.6614	0.81443	1.15426
29.1	22.0911	0.78157	1.17138
29.15	22.5294	0.750107	1.18877
29.2	22.9766	0.71998	1.20642
29.25	23.4329	0.691132	1.22435
29.3	23.8983	0.663506	1.24254
29.35	24.3731	0.63705	1.26102
29.4	24.8574	0.611713	1.27977
29.45	25.3516	0.587446	1.29881
29.5	25.8556	0.564204	1.31814
29.55	26.3698	0.541941	1.33776
29.6	26.8943	0.520616	1.35768
29.65	27.4294	0.500188	1.37791
29.7	27.9753	0.480618	1.39844
29.75	28.5321	0.461869	1.41928
29.8	29.1001	0.443906	1.44044
29.85	29.6795	0.426695	1.46192
29.9	30.2706	0.410203	1.48372
29.95	30.8735	0.394401	1.50586
30	31.4885	0.379257	1.52833
30.05	32.1159	0.364744	1.55113
30.1	32.7559	0.350835	1.57429
30.15	33.4087	0.337504	1.59779
30.2	34.0746	0.324726	1.62165
30.25	34.7539	0.312477	1.64587
30.3	35.4468	0.300735	1.67046
30.35	36.1536	0.289479	1.69541
30.4	36.8746	0.278687	1.72075
30.45	37.61	0.268339	1.74646
30.5	38.3602	0.258418	1.77256
30.55	39.1254	0.248904	1.79906
30.6	39.906	0.239781	1.82596
30.65	40.7022	0.231032	1.85326
30.7	41.5144	0.22264	1.88097
30.75	42.3428	0.214592	1.9091
30.8	43.1878	0.206872	1.93766
30.85	44.0498	0.199467	1.96664
30.9	44.929	0.192363	1.99606
30.95	45.8259	0.185547	2.02593
31	46.7407	0.179009	2.05624
31.05	47.6739	0.172735	2.08701
31.1	48.6257	0.166715	2.11824
31.15	49.5966	0.160938	2.14995
31.2	50.5869	0.155394	2.18213
31.25	51.5971	0.150074	2.21479
31.3	52.6275	0.144968	2.24795
31.35	53.6785	0.140067	2.2816
31.4	54.7506	0.135362	2.31576
31.45	55.8441	0.130846	2.35043
31.5	56.9595	0.126511	2.38563
31.55	58.0973	0.12235	2.42135
31.6	59.2578	0.118354	2.45762
31.65	60.4415	0.114518	2.49442
31.7	61.649	0.110834	2.53178
31.75	62.8806	0.107298	2.5697
31.8	64.1369	0.103902	2.60819
31.85	65.4183	0.100641	2.64726
31.9	66.7253	0.0975088	2.68692
31.95	68.0585	0.0945014	2.72717
32	69.4184	0.0916132	2.76802
32.05	70.8055	0.0888394	2.80949
32.1	72.2204	0.0861755	2.85158
32.15	73.6635	0.0836171	2.89431
32.2	75.1356	0.0811599	2.93768
32.25	76.637	0.0788001	2.98169
32.3	78.1686	0.0765337	3.02637
32.35	79.7308	0.0743572	3.07172
32.4	81.3242	0.0722669	3.11775
32.45	82.9495	0.0702595	3.16447
32.5	84.6073	0.0683318	3.21189
32.55	86.2983	0.0664808	3.26003
32.6	88.0231	0.0647036	3.30889
32.65	89.7824	0.0629972	3.35848
32.7	91.577	0.0613591	3.40881
32.75	93.4074	0.0597867	3.4599
32.8	95.2744	0.0582775	3.51176
32.85	97.1788	0.0568292	3.56439
32.9	99.1213	0.0554396	3.61782
32.95	101.103	0.0541066	3.67205
33	103.124	0.0528281	3.72709
33.05	105.185	0.0516021	3.78296
33.1	107.288	0.0504269	3.83966
33.15	109.432	0.0493007	3.89722
33.2	111.62	0.0482217	3.95564
33.25	113.851	0.0471885	4.01493
33.3	116.127	0.0461994	4.07512
33.35	118.449	0.0452531	4.13621
33.4	120.816	0.0443482	4.19821
33.45	123.232	0.0434833	4.26115
33.5	125.695	0.0426573	4.32503
33.55	128.208	0.041869	4.38987
33.6	130.771	0.0411173	4.45568
33.65	133.385	0.0404011	4.52248
33.7	136.052	0.0397194	4.59028
33.75	138.772	0.0390715	4.6591
33.8	141.546	0.0384563	4.72895
33.85	144.376	0.0378731	4.79984
33.9	147.263	0.0373212	4.87181
33.95	150.207	0.0367998	4.94485
34	153.21	0.0363084	5.01898
34.05	156.273	0.0358463	5.09423
34.1	159.397	0.035413	5.17061
34.15	162.584	0.0350081	5.24813
34.2	165.835	0.0346312	5.32682
34.25	169.15	0.0342818	5.40668
34.3	172.532	0.0339597	5.48774
34.35	175.982	0.0336646	5.57002
34.4	179.5	0.0333963	5.65354
34.45	183.089	0.0331547	5.7383
34.5	186.749	0.0329397	5.82434
34.55	190.483	0.0327512	5.91166
34.6	194.292	0.0325894	6.0003
34.65	198.176	0.0324543	6.09027
34.7	202.138	0.032346	6.18158
34.75	206.18	0.0322648	6.27426
34.8	210.302	0.0322111	6.36834
34.85	214.507	0.0321851	6.46382
34.9	218.795	0.0321874	6.56074
34.95	223.17	0.0322185	6.65911
35	227.632	0.032279	6.75895
35.05	232.183	0.0323697	6.86029
35.1	236.825	0.0324913	6.96315
35.15	241.56	0.0326448	7.06755
35.2	246.39	0.0328313	7.17352
35.25	251.316	0.0330519	7.28108
35.3	256.341	0.033308	7.39024
35.35	261.466	0.0336009	7.50105
35.4	266.693	0.0339322	7.61351
35.45	272.025	0.0343038	7.72766
35.5	277.464	0.0347175	7.84353
35.55	283.011	0.0351756	7.96112
35.6	288.67	0.0356804	8.08049
35.65	294.441	0.0362345	8.20164
35.7	300.328	0.0368407	8.3246
35.75	306.332	0.0375022	8.44941
35.8	312.456	0.0382225	8.57609
35.85	318.703	0.0390053	8.70466
35.9	325.075	0.039855	8.83516
35.95	331.574	0.0407759	8.96762
36	338.202	0.0417733	9.10206
36.05	344.964	0.0428528	9.23852
36.1	351.86	0.0440204	9.37702
36.15	358.894	0.045283	9.51759
36.2	366.069	0.0466481	9.66027
36.25	373.387	0.048124	9.80508
36.3	380.851	0.0497198	9.95206
36.35	388.464	0.0514457	10.1012
36.4	396.229	0.053313	10.2527
36.45	404.15	0.0553342	10.4063
36.5	412.228	0.0575231	10.5623
36.55	420.468	0.0598952	10.7206
36.6	428.872	0.0624678	10.8813
36.65	437.444	0.0652599	11.0444
36.7	446.188	0.0682932	11.2099
36.75	455.105	0.0715915	11.3779
36.8	464.201	0.0751818	11.5484
36.85	473.478	0.0790943	11.7215
36.9	482.94	0.0833628	11.8971
36.95	492.591	0.0880255	12.0754
37	502.434	0.0931255	12.2563
37.05	512.473	0.0987114	12.4399
37.1	522.712	0.104838	12.6263
37.15	533.156	0.111568	12.8154
37.2	543.807	0.118972	13.0073
37.25	554.67	0.127131	13.2021
37.3	565.749	0.136135	13.3998
37.35	577.049	0.146091	13.6005
37.4	588.573	0.157117	13.8041
37.45	600.326	0.169351	14.0107
37.5	612.312	0.182952	14.2204
37.55	624.536	0.198099	14.4332
37.6	637.002	0.215003	14.6491
37.65	649.715	0.233905	14.8682
37.7	662.679	0.255086	15.0905
37.75	675.898	0.278871	15.3161
37.8	689.379	0.305638	15.545
